"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","9999","","","","","","","","","","","","135.336989434628","33.7470134627287","埋蔵文化財包蔵地_線"
"","","3086","36","46図","森の鼻遺跡","もりのはないせき","堺","散布地","古墳","海浜砂丘","須恵器、土師器、製塩土器","","19 みなべ町南部地区","135.328950313819","33.7443849610528","埋蔵文化財包蔵地_線"
"","","3350","101","46図","上野山遺跡","うえのやまいせき","古尾、上の山","散布地","平安～近世","丘陵","土師器､陶磁器","田辺第三小学校","21 田辺市田辺地区","135.369460245571","33.7351769829983","埋蔵文化財包蔵地_線"
"","","3292","44","46図","坊の谷遺跡","ぼうのたにいせき","稲成町","散布地","弥生","丘陵","弥生土器","","21 田辺市田辺地区","135.370930003458","33.7509436456604","埋蔵文化財包蔵地_線"
"","","3289","41","46図","殿峯遺跡","とのみねいせき","稲成町","散布地","弥生","丘陵裾","弥生土器","","21 田辺市田辺地区","135.369785936426","33.743609522014","埋蔵文化財包蔵地_線"
"","","3258","11","40図","芋遺跡","いもいせき","中芳養","散布地","弥生～古墳","丘陵","弥生土器、土師器","","21 田辺市田辺地区","135.356917935102","33.7573120763872","埋蔵文化財包蔵地_線"
"","","3384","145","40図","コモ原遺跡","こもはらいせき","芳養町","散布地","弥生","丘陵","弥生土器","","21 田辺市田辺地区","135.368202037693","33.7567788302988","埋蔵文化財包蔵地_線"
"","","3401","162","47図","田辺城跡","たなべじょうあと","上屋敷","城跡","江戸","海浜","0","","21 田辺市田辺地区","135.374886754272","33.7312025832246","埋蔵文化財包蔵地_線"
"","","3388","149","47図","下村遺跡","しもむらいせき","稲成町","散布地","弥生～奈良","沖積地","弥生土器、須恵器、土師器","","21 田辺市田辺地区","135.373544116015","33.742077563707","埋蔵文化財包蔵地_線"
"","","1773","15","6図","粟島遺跡","あわしまいせき","東大井","散布地","奈良～平安","河岸段丘","掘立柱建物群、軒丸瓦・平瓦・須恵器・土師器","","04 紀の川市打田地区","135.369180629653","34.2718128182837","埋蔵文化財包蔵地_線"
"","","3176","31","39図","井上Ⅰ遺跡","いのうえいちいせき","西ノ地","散布地","弥生","河岸段丘","弥生土器､石鏃","","20 印南町","135.247206662477","33.8058086698178","埋蔵文化財包蔵地_線"
"","","1784","26","11図","最初ヶ峰城跡","さいしょがみねじょうあと","竹房","城館跡","中世","山頂","曲輪","","04 紀の川市打田地区","135.371319589368","34.2390908686752","埋蔵文化財包蔵地_線"
"","","3759","39","51図","殿和田の森城跡","とのわだのもりじょうあと","佐野・那智勝浦町宇久井","城跡","中世","0","堀","","25 新宮市新宮地区","135.971163440023","33.6705780396158","埋蔵文化財包蔵地_線"
"","","3190","44","40図","堤谷遺跡","つつみだにいせき","島田","散布地","縄文","丘陵","石鏃､石斧､石匙","","20 印南町","135.2474233306","33.7914224478389","埋蔵文化財包蔵地_線"
"","","2423","32","21図","藤並地区遺跡","ふじなみちくいせき","土生、明王寺、水尻、天満","集落跡","先土器～鎌倉","平地","掘立柱建物、土坑墓群、ナイフ形石器、有舌尖頭器、土師器、須恵器、陶棺、布目瓦、円面硯、瓦器、板碑","","13 有田川町吉備地区","135.200756931627","34.055816482457","埋蔵文化財包蔵地_線"
"","","2916","40","26図","藤谷城跡","ふじたにじょうあと","玄子","城跡","中世","丘陵端","曲輪(2)","","18 日高川町川辺地区","135.208302864361","33.926373164402","埋蔵文化財包蔵地_線"
"","","2576","83","32図","猪野々窯跡","いののかまあと","塩屋町北塩屋","窯跡","奈良","丘陵","須恵器","","14 御坊市","135.179823694957","33.8728067168466","埋蔵文化財包蔵地_線"
"","","272","359","4図","加太Ⅱ遺跡","かだにいせき","加太","散布地","弥生～古墳","丘陵端","弥生土器、須恵器、土師器","","01 和歌山市","135.080396489681","34.2749879727013","埋蔵文化財包蔵地_線"
"","","2257","2","15図","椒浜古墳群","はじかみはまこふんぐん","初島町浜","古墳群","古墳","海浜砂丘","組合式石棺（20基）、土師器、須恵器","","10 有田市","135.118016812288","34.109674721241","埋蔵文化財包蔵地_線"
"","","228","307","10図","神前遺跡","こうざきいせき","神前","散布地","弥生","沖積地","弥生土器、石庖丁、紡錘車、石斧、土師器","","01 和歌山市","135.207182473166","34.2106478418505","埋蔵文化財包蔵地_線"
"","","3581","61","52図","田ノ口遺跡","たのくちいせき","富田","散布地","古墳、古代","沖積地","土師器､須恵器、製塩土器、砥石、叩石","","22 白浜町白浜地区","135.409296668256","33.6489954196509","埋蔵文化財包蔵地_線"
"","","3282","34","47図","高山寺貝塚遺跡","こうざんじかいづかいせき","稲成町","貝塚","縄文","社寺境内","縄文土器、石器、骨角器","国史跡","21 田辺市田辺地区","135.378932908832","33.7403415805509","埋蔵文化財包蔵地_線"
"","","282","369","11図","奥山田遺跡","おくやまだいせき","下三毛","散布地","弥生～鎌倉","丘陵","竪穴住居跡、掘立柱建物、溝、土師器、瓦器、瓦","","01 和歌山市","135.291992940993","34.2381522135731","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.29183773762","34.2381054646563","埋蔵文化財包蔵地_線"
"","","359","437","5 図","平井Ⅱ遺跡","ひらいにいせき","平井","散布地","弥生～中世","山麓","弥生土器、土師器、須恵器、瓦器","","01 和歌山市","135.172832120787","34.261038594106","埋蔵文化財包蔵地_線"
"","","3822","6","51図","那智山坊跡","なちさんぼうあと","那智山","寺院跡","平安～鎌倉　","丘陵","山茶碗","","27 那智勝浦町","135.890286767563","33.6701370656051","埋蔵文化財包蔵地_線"
"","","2261","6","16図","大峯銅鐸出土地","おおみねどうたくしゅつどち","新堂","出土地","弥生","丘陵","大小２個の銅鐸","東京国立博物館蔵","10 有田市","135.138547081382","34.0921004938701","埋蔵文化財包蔵地_線"
"","","2299","44","21図","堀ノ内館跡","ほりのうちやかたあと","千田","城跡","中世","丘陵裾","水堀","","10 有田市","135.154555592853","34.0666875256021","埋蔵文化財包蔵地_線"
"","","2432","41","16図","大賀畑十三塚","おおがはたじゅうさんづか","大賀畑","塚","中世","山腹","積石塚13基","","13 有田川町吉備地区","135.204788763003","34.0932543459192","埋蔵文化財包蔵地_線"
"","","2460","21","22図","北山城跡","きたやまじょうあと","谷","砦跡","中世","山頂","土塁、空堀","","13 有田川町金屋地区","135.335960387948","34.077720589547","埋蔵文化財包蔵地_線"
"","","3761","42","51図","日和山遺跡","ひよりやまいせき","新宮","墳墓群","中世","丘陵","陶磁器","","25 新宮市新宮地区","135.99109140338","33.7276689241338","埋蔵文化財包蔵地_線"
"","","3762","43","51図","新宮城下町遺跡","しんぐうじょうかまちいせき","新宮","散布地","縄文～近世","沖積地","港湾関係遺構、侍屋敷跡、道路跡","","25 新宮市新宮地区","135.989720487654","33.7307478636125","埋蔵文化財包蔵地_線"
"","","3800","25","59図","浦屋敷跡","うらやしきあと","江田","城館跡","中世～近世","台地上","散布地、石垣、井戸","","26 串本町串本地区","135.700896766751","33.4966379573751","埋蔵文化財包蔵地_線"
"","","3829","15","56図","庄の山城跡","しょうのやまじょうあと","庄","城跡","近世","丘陵","0","","27 那智勝浦町","135.898325933585","33.5872545081703","埋蔵文化財包蔵地_線"
"","","3834","20","50図","鎌ヶ峯城跡","かまがみねじょうあと","田垣内","城跡","中世","山頂","石垣、土塁、郭","","27 那智勝浦町","135.834076385777","33.6709257665863","埋蔵文化財包蔵地_線"
"","","1731","1","18図","三尾川遺跡","みおがわいせき","三尾川","散布地","旧石器、縄文","台地","ナイフ形石器、サヌカイト、石鏃","","03 紀美野町美里地区","135.373110208579","34.1413646378649","埋蔵文化財包蔵地_線"
"","","1751","21","17図","鳶ヶ巣城跡","とびやすじょうあと","南畑","城館跡","中世","山頂","石垣、堀","","03 紀美野町美里地区","135.339597228884","34.1344256311557","埋蔵文化財包蔵地_線"
"","","1750","20","17図","吉井城跡","よしいじょうあと","永谷","城館跡","中世","山頂","土塁、吉井嶽山頂","","03 紀美野町美里地区","135.355844933594","34.1588397324782","埋蔵文化財包蔵地_線"
"","","2419","28","21図","八幡神社宝篋印塔","はちまんじんじゃほうきょういんとう","奥","石塔","室町","丘陵裾","0","","13 有田川町吉備地区","135.216520094872","34.0520450310183","埋蔵文化財包蔵地_線"
"","","2489","21","22図","北山城跡","きたやまじょうあと","東大谷","砦跡","中世","山頂","土塁・空堀","","13 有田川町清水地区","135.335960387948","34.077720589547","埋蔵文化財包蔵地_線"
"","","1911","17","11図","雲山寺跡","うんざんじあと","野田原","寺院跡","鎌倉","山頂","","","04 紀の川市桃山地区","135.362161914107","34.1835559233957","埋蔵文化財包蔵地_線"
"","","1569","55","17図","八幡山本陣跡","はちまんやまほんじんあと","下津野","城館跡","中世","山頂","曲輪","","02 海南市海南地区","135.295357640724","34.1693110392373","埋蔵文化財包蔵地_線"
"","","1908","14","12図","勝谷城跡","かちやじょうあと","細野","城館跡","中世","山頂","山城","深山城跡","04 紀の川市桃山地区","135.451415959377","34.1809352622271","埋蔵文化財包蔵地_線"
"","","2272","17","21図","岩室城跡","いわむろじょうし","宮原町須谷","城跡","中世","山頂","湯浅氏、畠山氏の城、天正13年落城、二の丸・三の丸の平坦部が残存","","10 有田市","135.18976067607","34.0817826055819","埋蔵文化財包蔵地_線"
"","","2424","33","21図","岩室城跡","いわむろじょうあと","田口","城跡","中世","山頂","湯浅氏、畠山氏の城、天正13年落城、二の丸、三の丸の平坦部が残存","","13 有田川町吉備地区","135.191278335847","34.0819116177988","埋蔵文化財包蔵地_線"
"","","2430","39","21図","湯浅城跡","ゆあさじょうあと","熊井","城跡","中世","丘陵端","土塁、濠、康治二年湯浅宗重築城","","13 有田川町吉備地区","135.195392196645","34.0356862504319","埋蔵文化財包蔵地_線"
"","","2324","5","21図","湯浅城跡","ゆあさじょうあと","青木","城跡","中世","平地","土塁、濠、康治二年湯浅宗重築城","","11 湯浅町","135.194196398158","34.035392668588","埋蔵文化財包蔵地_線"
"","","3807","4","61図","田原Ⅱ遺跡","たわらにいせき","田原","散布地","中・近世","丘陵","瓦","","26 串本町古座地区","135.88289204823","33.5570043938754","埋蔵文化財包蔵地_線"
"","","3842","28","61図","田原Ⅱ遺跡","たわらにいせき","浦神","散布地","中・近世","丘陵","瓦","","27 那智勝浦町","135.883253513298","33.5572904117346","埋蔵文化財包蔵地_線"
"","","3843","29","56図","和田の森城跡","わだのもりじょうあと","宇久井","城跡","中世","尾根端","空堀、曲輪","","27 那智勝浦町","135.971122405017","33.6691979061365","埋蔵文化財包蔵地_線"
"","","1600","87","17図","長峰山城跡","ながみねさんじょうあと","赤沼","砦跡","中世","山腹","土塁","","02 海南市海南地区","135.278413176523","34.1198609261179","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.312098154925","34.2470424063096","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.311455511313","34.2463626214893","埋蔵文化財包蔵地_線"
"","","2047","15","11図","船戸山古墳群","ふなとやまこふんぐん","船戸","古墳群","古墳","丘陵","円墳７基","県史跡","05 岩出市","135.311827416024","34.2467661229656","埋蔵文化財包蔵地_線"
"","","2227","1","19図","笠松城跡","かさまつじょうあと","中南","城館跡","中世","山頂","曲輪","丹波山","07 かつらぎ町花園地区","135.568207625133","34.135942284298","埋蔵文化財包蔵地_線"
"","","1605","17","10図","室山古墳群","むろやまこふんぐん","黒江","古墳群","古墳","丘陵","円墳6基、円墳？1基","","02 海南市海南地区","135.205882400918","34.1726037728195","埋蔵文化財包蔵地_線"
"","","319","396","10図","室山古墳群","むろやまこふんぐん","毛見","古墳群","古墳","丘陵","0","海南市17","01 和歌山市","135.20597016304","34.1739176872593","埋蔵文化財包蔵地_線"
"","","270","357","10図","山崎山古墳群","やまさきやまこふんぐん","冬野（海南市岡田にまたがる）","古墳群","古墳","丘陵","前方後円墳、円墳、割竹形木棺、竪穴式石室、横穴式石室、箱式石棺、銅剣、須恵器、土師器","海南市18","01 和歌山市","135.21332663361","34.1744688638442","埋蔵文化財包蔵地_線"
"","","1479","283","10図","薬勝寺南山古墳群","やくしょうじみなみやまこふんぐん","","古墳群","古墳","丘陵","4基","","01 和歌山市","135.236756438794","34.1813385630476","埋蔵文化財包蔵地_線"
"","","318","395","10図","岡村遺跡","おかむらいせき","本渡","散布地","縄文～奈良","沖積地","縄文土器、弥生土器（前期～後期）、石庖丁、紡錘車、石鏃、土師器、須恵器","海南市19","01 和歌山市","135.224011631998","34.1751468845714","埋蔵文化財包蔵地_線"
"","","204","282","10図","滝ヶ峯遺跡","たきがみねいせき","薬勝寺（海南市多田）","集落跡（貝塚）","弥生","丘陵鞍部（標高80m）","貝塚・竪穴住居等、弥生土器（壺、甕、高杯、器台鉢）、石庖丁、石製紡錘車、砥石、鉄片、龍文鏡片、貝類","海南市25","01 和歌山市","135.241740300745","34.1829630479653","埋蔵文化財包蔵地_線"
"","","310","387","11図","大旗山城跡","おおはたやまじょうあと","東山東","城館跡","中世","山頂","","","01 和歌山市","135.279376998312","34.1856848044284","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.303003414692","34.1623554261912","埋蔵文化財包蔵地_線"
"","","1683","18","16図","大野城跡","おおのじょうあと","引尾","城館跡","中世","山頂","石垣","藤白城跡を含む。","02 海南市下津地区","135.221528313394","34.1362544356815","埋蔵文化財包蔵地_線"
"","","1887","6","12図","飯盛山城跡","いいもりやまじょうあと","麻生津中","城館跡","中世","山頂","土塁、空堀、腰曲輪、通路","","04 紀の川市那賀地区","135.450009003163","34.2439195534755","埋蔵文化財包蔵地_線"
"","","1888","7","12図","小飯盛城跡","こいいもりじょうあと","麻生津中","砦跡","中世","山頂","不明瞭な平坦部を残す。","","04 紀の川市那賀地区","135.43239482926","34.2434273049479","埋蔵文化財包蔵地_線"
"","","1862","30","7図","茶臼山城跡","ちゃうすやまじょうあと","荒見","城館跡","中世","山頂","石垣、空堀","","04 紀の川市粉河地区","135.429927064436","34.258079501307","埋蔵文化財包蔵地_線"
"","","1874","43","7図","荒見廃寺","あらみはいじ","荒見","寺院跡","奈良","丘陵","軒丸瓦、平瓦、土師器、弥生土器","","04 紀の川市粉河地区","135.418077932884","34.2588392398019","埋蔵文化財包蔵地_線"
"","","2036","17","6図","岡田Ⅱ遺跡","おかだにいせき","岩出市岡田（紀の川市下井阪にまたがる）","散布地","弥生～中世","河岸段丘","サヌカイト、須恵器、瓦器","旧打田町27","05 岩出市","135.333063875426","34.2571712946799","埋蔵文化財包蔵地_線"
"","","1863","31","12図","龍門山城跡","りゅうもんざんじょうあと","勝神","城館跡","中世","山頂","三段の曲輪、打田町飛地にまたがる。","","04 紀の川市粉河地区","135.411431361441","34.2378930680965","埋蔵文化財包蔵地_線"
"","","1673","8","16図","馬の谷遺跡","うまのたにいせき","上","出土地","縄文","谷","有舌尖頭器（1）、スクレイパー（1）","","02 海南市下津地区","135.162781301009","34.1077329098585","埋蔵文化財包蔵地_線"
"","","1687","22","16図","地蔵峰寺城跡","じぞうぶじじょうあと","橘本","城館跡","中世","山頂","堀切","","02 海南市下津地区","135.198551475655","34.1360385951372","埋蔵文化財包蔵地_線"
"","","1697","5-2","16図","馬瀬2号墳","","方","古墳","古墳","丘陵斜面","0","墳丘消滅","02 海南市下津地区","135.134199326787","34.1194407077236","埋蔵文化財包蔵地_線"
"","","1688","23","16図","阿弥陀寺古墳","あみだじこふん","下津","古墳","古墳","丘陵","円墳、横穴式石室","","02 海南市下津地区","135.142457276528","34.1077491974267","埋蔵文化財包蔵地_線"
"","","1790","32","7図","東田中神社遺跡","ひがしたなかじんじゃいせき","打田","散布地","弥生～中世","河岸段丘","","","04 紀の川市打田地区","135.373929276871","34.2593316379744","埋蔵文化財包蔵地_線"
"","","1774","16","7図","打田一里塚","うちたいちりづか","打田","一里塚","江戸","河岸段丘","塚削平","","04 紀の川市打田地区","135.372561587088","34.2587574618196","埋蔵文化財包蔵地_線"
"","","1830","1","7図","産土神社経塚群","うぶすなじんじゃきょうつかぐん","粉河","経塚","平安～鎌倉","山腹","石組、井戸、経塚3基","","04 紀の川市粉河地区","135.40582421267","34.2819722079005","埋蔵文化財包蔵地_線"
"","","1835","3","7図","湯屋谷遺跡","ゆやだにいせき","粉河","出土地","安土桃山","谷","宋銭多数出土、（開元通宝、洪武通宝、永楽通宝）","","04 紀の川市粉河地区","135.404219292338","34.2812847171592","埋蔵文化財包蔵地_線"
"","","1837","5","7図","西風山遺跡","にしかぜやまいせき","粉河","散布地","縄文","丘陵","縄文土器、石鏃","","04 紀の川市粉河地区","135.408771489222","34.2822323732229","埋蔵文化財包蔵地_線"
"","","1841","9","7図","猪垣遺跡","いのかけいせき","猪垣","散布地","縄文","河岸段丘","石鏃、サヌカイト","","04 紀の川市粉河地区","135.398155088611","34.2838263128757","埋蔵文化財包蔵地_線"
"","","1877","14","7図","下打田古墳群","しもうちたこふんぐん","粉河","古墳","古墳","河岸段丘","円墳２基、墳丘消滅","","04 紀の川市粉河地区","135.398437062389","34.2709483205261","埋蔵文化財包蔵地_線"
"","","1850","18","7図","荒見中筋遺跡","あらみなかすじいせき","荒見","散布地","縄文","丘陵端","有舌尖頭器、サヌカイト片、石鏃","","04 紀の川市粉河地区","135.416241073548","34.2597131055697","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.403959286056","34.3031488134054","埋蔵文化財包蔵地_線"
"","","1852","20","7図","荒見廃寺","あらみはいじ","荒見","寺院跡","平安","丘陵端","瓦","","04 紀の川市粉河地区","135.407827117987","34.2564301282822","埋蔵文化財包蔵地_線"
"","","1858","26","7図","下丹生谷遺跡","しもにゅうやいせき","下丹生谷","散布地","古墳～江戸","丘陵","須恵器、土師器、瓦、陶磁器","","04 紀の川市粉河地区","135.423810556543","34.2804258263764","埋蔵文化財包蔵地_線"
"","","1859","27","7図","別所遺跡","べっしょいせき","別所","散布地","縄文～江戸","河岸段丘","石鏃、縄文土器、瓦器など","","04 紀の川市粉河地区","135.389494337173","34.2702445122152","埋蔵文化財包蔵地_線"
"","","1866","35","12図","土井ノ森城跡","どいのもりじょうあと","中鞆渕","城館跡","南北朝","山腹","空堀・腰曲輪","","04 紀の川市粉河地区","135.44471115533","34.2192478831306","埋蔵文化財包蔵地_線"
"","","1869","38","7図","丹生谷城跡","にうやじょうあと","下丹生谷","城館跡","南北朝","河岸段丘","0","","04 紀の川市粉河地区","135.426243727738","34.277254524933","埋蔵文化財包蔵地_線"
"","","1871","40","7図","岡城跡","おかじょうあと","上丹生谷","城館跡","南北朝","河岸段丘","0","","04 紀の川市粉河地区","135.421496834072","34.2869023025102","埋蔵文化財包蔵地_線"
"","","1870","39","7図","名手城跡","なてじょうあと","馬宿","城館跡","南北朝","河岸段丘","0","","04 紀の川市粉河地区","135.433358259899","34.2806345999282","埋蔵文化財包蔵地_線"
"","","1872","41","7図","矢倉城跡","やくらじょうあと","粉河","城館跡","南北朝","丘陵頂","空堀","","04 紀の川市粉河地区","135.402992520226","34.2798943634789","埋蔵文化財包蔵地_線"
"","","1886","5","7図","楠木段城跡","くすのきだんじょうあと","麻生津中","城館跡","中世","山腹","平坦部を残す。","","04 紀の川市那賀地区","135.443240212794","34.2527788403382","埋蔵文化財包蔵地_線"
"","","1889","8","7図","茶臼山城跡","ちゃうすやまじょうあと","西脇","砦跡","中世","山頂","空堀、石垣、腰曲輪、通路、","篠城、庵の砦","04 紀の川市那賀地区","135.429927064436","34.258079501307","埋蔵文化財包蔵地_線"
"","","1890","9","7図","穴伏城跡","あなぶしじょうあと","穴伏","砦跡","中世","河岸段丘","空堀、石垣、腰曲輪、通路、","","04 紀の川市那賀地区","135.443206233893","34.2788200300347","埋蔵文化財包蔵地_線"
"","","1891","10","7図","春林軒塾跡","しゅんりんけんじゅくあと","西野山","屋敷跡","近世","河岸段丘","華岡青洲の居宅・病院・医学塾跡、陶磁器","","04 紀の川市那賀地区","135.442577356182","34.2815310224195","埋蔵文化財包蔵地_線"
"","","1913","19","11図","城が原城跡","じょうがはらじょうあと","野田原","城館跡","中世","山頂","","","04 紀の川市桃山地区","135.364066730466","34.1909177437661","埋蔵文化財包蔵地_線"
"","","1914","20","11図","城の段館跡","しろのだんやかたあと","野田原","館跡","中世","丘陵","","","04 紀の川市桃山地区","135.365590609699","34.1936432400731","埋蔵文化財包蔵地_線"
"","","1915","21","12図","城山城跡","しろやまじょうあと","野田原","城館跡","中世","山頂","","","04 紀の川市桃山地区","135.390344280684","34.1940312838858","埋蔵文化財包蔵地_線"
"","","1995","11","11図","上野山古墳群","うえのやまこふんぐん","上野山","古墳群","古墳","段丘上","","","04 紀の川市貴志川地区","135.30904051576","34.2167076259311","埋蔵文化財包蔵地_線"
"","","1944","17","11図","双子三昧塚古墳","ふたごさんまいづかこふん","長原","古墳","古墳","段丘","前方後円墳、周濠？、須恵器","","04 紀の川市貴志川地区","135.305006862","34.2119725358801","埋蔵文化財包蔵地_線"
"","","1999","18-1","11図","平池1号墳","","長原","古墳","古墳","段丘","前方後円墳、円筒埴輪が2段にめぐる。埴輪（円筒）、須恵器","","04 紀の川市貴志川地区","135.302755621607","34.2116741348608","埋蔵文化財包蔵地_線"
"","","309","386","11図","大池遺跡","おおいけいせき","東山東","散布地","旧石器～縄文","池畔","ナイフ形石器、石匙、石鏃、石核、サヌカイト片","","01 和歌山市","135.282482883219","34.2037591846343","埋蔵文化財包蔵地_線"
"","","1955","28","11図","茶山墳墓","ちゃやまふんぼ","北山・丸栖","墳墓","鎌倉","山腹","","","04 紀の川市貴志川地区","135.323852415814","34.2410379257643","埋蔵文化財包蔵地_線"
"","","1973","48","11図","井ノ口城跡","いのくちじょうあと","高尾","砦跡","中世","丘陵頂","空堀","","04 紀の川市貴志川地区","135.330071715465","34.1944101959369","埋蔵文化財包蔵地_線"
"","","3677","41","47図","国陣山城跡","くにじやまじょうあと","岩田","城跡","中世～近世","山頂","0","","23 上富田町","135.451032148582","33.7129209567133","埋蔵文化財包蔵地_線"
"","","2064","5","3図","垂井榎塚遺跡","たるいえのきづかいせき","隅田町垂井","散布地","弥生","河岸段丘","土師器、石鏃、砥石","","06 橋本市橋本地区","135.646308110924","34.3366013088983","埋蔵文化財包蔵地_線"
"","","316","393","6図","吉田遺跡","よしだいせき","平岡","散布地","弥生～奈良","沖積地","竪穴住居、掘立柱建物、方形周溝墓、火葬墓、弥生土器、石器、須恵器","","01 和歌山市","135.275445966919","34.2692362660689","埋蔵文化財包蔵地_線"
"","","1795","37","6図","東国分Ⅱ遺跡","ひがしこくぶにいせき","東国分","散布地","奈良～中世","河岸段丘","瓦、須恵器、瓦器","","04 紀の川市打田地区","135.338837650335","34.2691253666895","埋蔵文化財包蔵地_線"
"","","2239","8","8図","岡氏居城跡","おかしきょじょうあと","入郷","城館跡","中世","台地","古銭(寛永通宝・開元通宝・熙寧元宝)","","08 九度山町","135.553707239051","34.2916517609846","埋蔵文化財包蔵地_線"
"","","2337","18","21図","高城城跡（広城跡）","たかしろじょうあと （ひろじょうあと)","青木","城跡","室町","山頂","瓦、陶器、畠山基国築城","","11 湯浅町","135.187328602378","34.0256523670724","埋蔵文化財包蔵地_線"
"","","2360","14","21図","広城跡（高城城跡）","ひろじょうあと（たかしろじょうあと）","名島","城跡","室町","山頂","瓦、陶器、畠山基国築城","","12 広川町","135.186971248064","34.0249681463942","埋蔵文化財包蔵地_線"
"","","2338","19","21図","湯浅屋敷跡","ゆあさやしきあと","湯浅","館跡","中世","平地","0","","11 湯浅町","135.177081568732","34.0367538457681","埋蔵文化財包蔵地_線"
"","","2765","16","32図","西川遺跡","にしがわいせき","吉原","散布地","弥生","河岸段丘","弥生土器","","15 美浜町","135.145293109914","33.8968710585997","埋蔵文化財包蔵地_線"
"","","2968","21","27図","田尻城跡","たじりじょうあと","田尻","城跡","室町","山頂","山城、空堀、曲輪","","18 日高川町中津地区","135.35354829784","33.9342208693988","埋蔵文化財包蔵地_線"
"","","2467","28","22図","金屋土居跡","かなやどいあと","金屋","館跡","中世","平地","堀跡、土塁","","13 有田川町金屋地区","135.249937167194","34.0658940817413","埋蔵文化財包蔵地_線"
"","","3043","49","40図","東吉田遺跡","ひがしよしだいせき","熊岡・東吉田","散布地","弥生～近代","沖積地","土師器、陶磁器","","19 みなべ町南部川地区","135.33193055206","33.7766825162049","埋蔵文化財包蔵地_線"
"","","3056","5","40図","垣内田遺跡","かいとだいせき","西岩代","散布地","古墳","丘陵裾","土師器（高杯、杯）、須恵器","","19 みなべ町南部地区","135.27690752156","33.7853030555261","埋蔵文化財包蔵地_線"
"","","3095","49","40図","上城城跡","うえんじょいせき","東吉田","城跡","室町～安土","丘陵裾","0","","19 みなべ町南部地区","135.329468036546","33.7750051594186","埋蔵文化財包蔵地_線"
"","","3097","51","40図","熊岡遺跡","くまおかいせき","南道ほか","散布地","弥生","丘陵","弥生土器、石鏃","","19 みなべ町南部地区","135.337936292048","33.777357303573","埋蔵文化財包蔵地_線"
"","","3034","40","40図","ブゼン寺跡","ぶぜんじあと","徳蔵","寺院跡","鎌倉","丘陵裾","瓦","","19 みなべ町南部川地区","135.318336697971","33.7820273737882","埋蔵文化財包蔵地_線"
"","","3048","54","40図","徳蔵地区遺跡","とくぞうちくいせき","徳蔵ほか","集落","縄文～中世","沖積地","竪穴住居、縄文土器、弥生土器、石器、土師器、須恵器、瓦器、鍛冶遺構","旧番号47徳蔵遺跡,旧南部町41古川遺跡,42梅田遺跡,43大年遺跡,45高田遺跡を統合","19 みなべ町南部川地区","135.327131478495","33.7795138150842","埋蔵文化財包蔵地_線"
"","","2363","17","21図","津兼王子跡","つがねおうじあと","井関","王子跡","平安","平地","0","","12 広川町","135.192523465038","34.0099540363064","埋蔵文化財包蔵地_線"
"","","2873","17","26図","鹿ヶ瀬城跡","ししがせじょうあと","畑","城跡","中世","山頂","空濠、曲輪","","17 由良町","135.17439858981","33.9853627996503","埋蔵文化財包蔵地_線"
"","","2361","15","26図","鹿ヶ瀬城跡","ししがせじょうあと","河瀬鹿ヶ瀬峠","城跡","中世","山頂","空濠、曲輪","","12 広川町","135.177404747293","33.9845041151128","埋蔵文化財包蔵地_線"
"","","2847","58","26図","鹿ヶ瀬城跡","ししがせじょうあと","原谷1751ほか","城跡","中世","山頂","治承5年（1181）築城
空濠、曲輪","","16 日高町","135.174647157519","33.9827876447042","埋蔵文化財包蔵地_線"
"","","2874","18","26図","深山城跡","みやまじょうあと","里","城跡","中世","山頂","種ヶ城に関連","","17 由良町","135.138432493049","33.9575564501589","埋蔵文化財包蔵地_線"
"","","2846","57","25図","舞鶴城跡","まいづるじょうあと","志賀4591ほか","城跡","中世","山頂","天正年間築城
曲輪、巨石","","16 日高町","135.122180435325","33.9458835251425","埋蔵文化財包蔵地_線"
"","","2877","21","25図","舞鶴城跡","まいづるじょうあと","志賀4591ほか","城跡","中世","山頂","天正年間築城
曲輪、巨石","","17 由良町","135.122195233136","33.9463719049038","埋蔵文化財包蔵地_線"
"","","3547","27","46図","日向浦遺跡","ひなたうらいせき","堅田","散布地","弥生～古墳","丘陵裾","弥生土器、紡錘車、石錘、叩石、砥石、土師器、骨角器、製塩土器","","22 白浜町白浜地区","135.366147133499","33.6829804313392","埋蔵文化財包蔵地_線"
"","","3584","64","52図","東條遺跡","とうじょういせき","堅田716-1","散布地","古墳","沖積地","須恵器､土師器、製塩土器","","22 白浜町白浜地区","135.386205927679","33.6624600018931","埋蔵文化財包蔵地_線"
"","","3670","34","47図","蛇喰城跡","じゃばみじょうあと","生馬","城跡","中世～近世","山頂","土塁","","23 上富田町","135.45295803102","33.6758804036693","埋蔵文化財包蔵地_線"
